0 f = 2.560408313426822e+13 Hz
1 f = 1.557037727900730e+13 Hz
2 f = 1.266906474254631e+13 Hz
3 f = 9.695219392673803e+12 Hz
4 f = 9.356732930086688e+12 Hz
5 f = 6.092756326568075e+12 Hz
6 f = 5.174007356688762e+12 Hz
7 f = 4.932231311983679e+12 Hz
8 f = 4.642100058337580e+12 Hz
9 f = 3.626640670576235e+12 Hz
10 f = 3.118910976695562e+12 Hz
11 f = 2.998022954343021e+12 Hz
