0 f = 6.310354766802649e+12 Hz
1 f = 5.609204237157909e+12 Hz
2 f = 3.795883901869792e+12 Hz
3 f = 3.239798999048104e+12 Hz
4 f = 2.998022954343021e+12 Hz
5 f = 2.998022954343021e+12 Hz
