0 f = 1.140941154963283e+14 Hz
1 f = 1.108301388928097e+14 Hz
2 f = 4.743645997113715e+13 Hz
3 f = 4.400324013632499e+12 Hz
4 f = 2.998022954343021e+12 Hz
5 f = 2.998022954343021e+12 Hz
5 f/i = 3.215621394577595e+12 Hz
6 f/i = 1.789142730817609e+12 Hz
7 f/i = 1.160525014584395e+12 Hz
